"No.","Time","Source","Destination","Protocol","Length","Info"
"4772","93.300355","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"4773","93.300399","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1457846 Win=130816 Len=0"
"4774","93.302041","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"4775","93.302091","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1459238 Win=130816 Len=0"
"4776","93.302711","200.192.100.13","192.168.3.13","TCP","66","[TCP Retransmission] 53  >  63050 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"4777","93.302711","200.192.100.13","192.168.3.13","TCP","66","[TCP Retransmission] 53  >  63049 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"4778","93.302711","172.217.30.4","192.168.3.13","TCP","54","443  >  62994 [ACK] Seq=175842 Ack=50945 Win=221696 Len=0"
"4779","93.302736","192.168.3.13","200.192.100.13","TCP","66","[TCP Dup ACK 4462#1] 63050  >  53 [ACK] Seq=32 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"4780","93.302760","192.168.3.13","200.192.100.13","TCP","66","[TCP Dup ACK 4458#1] 63049  >  53 [ACK] Seq=32 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"4781","93.303350","172.217.30.4","192.168.3.13","TCP","54","443  >  62994 [ACK] Seq=175842 Ack=51538 Win=221184 Len=0"
"4782","93.309805","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1459238 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4783","93.309866","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1460630 Win=130816 Len=0"
"4784","93.310031","192.168.3.13","172.217.28.138","TCP","1414","[TCP Retransmission] 63046  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4785","93.310851","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1460630 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4786","93.310851","13.107.246.33","192.168.3.13","TCP","54","443  >  62990 [RST] Seq=8163 Win=0 Len=0"
"4787","93.310898","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1462022 Win=130816 Len=0"
"4788","93.311542","172.217.28.138","192.168.3.13","TCP","54","443  >  63046 [ACK] Seq=1 Ack=1361 Win=268544 Len=0"
"4789","93.311542","172.217.28.138","192.168.3.13","TCP","54","443  >  63046 [ACK] Seq=1 Ack=2271 Win=267776 Len=0"
"4790","93.312790","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4791","93.312822","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=77944 Win=65280 Len=0"
"4792","93.313837","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4793","93.313837","172.217.28.138","192.168.3.13","TCP","66","[TCP Dup ACK 4789#1] 443  >  63046 [ACK] Seq=1 Ack=2271 Win=267776 Len=0 SLE=911 SRE=2271"
"4794","93.313879","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=79344 Win=65280 Len=0"
"4795","93.315464","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1462022 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4796","93.315501","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1463414 Win=130816 Len=0"
"4797","93.316024","192.168.3.13","200.192.100.13","TCP","66","63069  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4798","93.316254","192.168.3.13","200.192.100.15","TCP","66","63070  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4799","93.316468","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1463414 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4800","93.316513","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1464806 Win=130816 Len=0"
"4801","93.320763","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1464806 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4802","93.320804","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1466198 Win=130816 Len=0"
"4803","93.321804","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1466198 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4804","93.321840","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1467590 Win=130816 Len=0"
"4805","93.323469","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1467590 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4806","93.323508","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1468982 Win=130816 Len=0"
"4807","93.325560","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1468982 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4808","93.325626","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1470374 Win=130816 Len=0"
"4809","93.326938","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1470374 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4810","93.326994","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1471766 Win=130816 Len=0"
"4811","93.328029","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1471766 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 4813]"
"4812","93.328106","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1473158 Win=130816 Len=0"
"4813","93.329039","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"4814","93.329103","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1474550 Win=130816 Len=0"
"4815","93.330497","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"4816","93.330566","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1475942 Win=130816 Len=0"
"4817","93.331528","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1475942 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 5228]"
"4818","93.331593","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1477334 Win=130816 Len=0"
"4819","93.332594","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1477334 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 5228]"
"4820","93.332690","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1478726 Win=130816 Len=0"
"4821","93.335624","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1478726 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 5228]"
"4822","93.335688","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1480118 Win=130816 Len=0"
"4823","93.336658","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1480118 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 5228]"
"4824","93.336720","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1481510 Win=130816 Len=0"
"4825","93.339294","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1481510 Ack=7775 Win=121088 Len=1392 [TCP PDU reassembled in 5228]"
"4826","93.339377","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=10359 Ack=1482902 Win=130816 Len=0"
"4827","93.340318","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4828","93.340368","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=80744 Win=65280 Len=0"
"4829","93.341397","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4830","93.341486","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=82144 Win=65280 Len=0"
"4831","93.341603","192.168.3.13","172.217.30.106","TCP","54","63044  >  443 [ACK] Seq=1742 Ack=1413 Win=65280 Len=0"
"4832","93.342987","172.217.28.138","192.168.3.13","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4833","93.344022","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4834","93.344090","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=83544 Win=65280 Len=0"
"4835","93.345066","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4836","93.345119","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=84944 Win=65280 Len=0"
"4837","93.387140","192.168.3.13","172.217.28.138","TCP","54","63046  >  443 [ACK] Seq=2271 Ack=1413 Win=65280 Len=0"
"4838","93.402817","192.168.3.13","172.217.28.138","TCP","1414","[TCP Retransmission] 63048  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4839","93.417178","200.192.100.13","192.168.3.13","TCP","54","53  >  63049 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"4840","93.417845","192.168.3.13","142.251.132.238","TCP","1414","[TCP Retransmission] 63047  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4841","93.418016","200.192.100.13","192.168.3.13","TCP","54","53  >  63049 [ACK] Seq=1 Ack=32 Win=64768 Len=0"
"4842","93.418016","200.192.100.13","192.168.3.13","TCP","54","53  >  63050 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"4843","93.418016","200.192.100.13","192.168.3.13","TCP","54","53  >  63050 [ACK] Seq=1 Ack=32 Win=64768 Len=0"
"4844","93.427743","200.192.100.13","192.168.3.13","DNS","341","Standard query response 0x66ea A i.ytimg.com A 142.251.129.22 A 172.217.29.86 A 172.217.29.246 A 172.217.30.118 A 172.217.28.182 A 142.251.135.22 A 172.217.28.214 A 172.217.29.182 A 172.217.29.118 A 172.217.29.54 A 142.251.132.246 A 172.217.29.150 A 172.217.29.214 A 172.217.30.22 A 172.217.30.54 A 172.217.28.150"
"4845","93.427743","200.192.100.13","192.168.3.13","DNS","145","Standard query response 0x725d HTTPS i.ytimg.com SOA ns1.google.com"
"4846","93.427743","172.217.29.206","192.168.3.13","TCP","66","[TCP Dup ACK 4677#1] 443  >  63010 [ACK] Seq=4118 Ack=13982 Win=257024 Len=0 SLE=12622 SRE=13982"
"4847","93.428115","192.168.3.13","200.192.100.13","TCP","54","63050  >  53 [FIN, ACK] Seq=32 Ack=92 Win=65280 Len=0"
"4848","93.428452","192.168.3.13","142.251.129.22","TCP","66","63071  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4849","93.428584","192.168.3.13","200.192.100.13","TCP","54","63049  >  53 [FIN, ACK] Seq=32 Ack=288 Win=65024 Len=0"
"4850","93.428774","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4851","93.428837","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=177254 Win=130816 Len=0"
"4852","93.430514","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4853","93.430556","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=178666 Win=130816 Len=0"
"4854","93.431400","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4855","93.431438","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=180078 Win=130816 Len=0"
"4856","93.432497","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4857","93.432541","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=86344 Win=65280 Len=0"
"4858","93.433097","192.168.3.13","157.240.226.13","TCP","1414","[TCP Retransmission] 63022  >  443 [PSH, ACK] Seq=7775 Ack=1482902 Win=130816 Len=1360"
"4859","93.433420","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4860","93.433420","142.251.132.238","192.168.3.13","TCP","66","[TCP Dup ACK 4435#1] 443  >  63047 [ACK] Seq=1 Ack=1 Win=269824 Len=0 SLE=819 SRE=2179"
"4861","93.433485","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=87744 Win=65280 Len=0"
"4862","93.438068","172.217.28.138","192.168.3.13","TLSv1.3","119","Application Data"
"4863","93.438068","172.217.30.4","192.168.3.13","TCP","54","443  >  62994 [ACK] Seq=180078 Ack=51573 Win=221184 Len=0"
"4864","93.438068","172.217.28.138","192.168.3.13","TCP","66","[TCP Dup ACK 4437#1] 443  >  63048 [ACK] Seq=1 Ack=1 Win=269824 Len=0 SLE=847 SRE=2207"
"4865","93.438068","172.217.28.138","192.168.3.13","TCP","66","[TCP Dup ACK 4789#2] 443  >  63046 [ACK] Seq=1478 Ack=2271 Win=267776 Len=0 SLE=1 SRE=1361"
"4866","93.438444","192.168.3.13","172.217.28.138","TLSv1.3","128","Change Cipher Spec, Application Data"
"4867","93.440917","13.107.246.33","192.168.3.13","TCP","54","443  >  62993 [RST] Seq=56929 Win=0 Len=0"
"4868","93.442250","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4869","93.442336","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=89144 Win=65280 Len=0"
"4870","93.443155","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4871","93.443207","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=90544 Win=65280 Len=0"
"4872","93.465136","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4873","93.465136","172.217.30.4","192.168.3.13","TCP","54","443  >  62994 [ACK] Seq=181490 Ack=54888 Win=218112 Len=0"
"4874","93.465212","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=181490 Win=130816 Len=0"
"4875","93.466072","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4876","93.466107","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=182902 Win=130816 Len=0"
"4877","93.467131","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4878","93.467155","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=184314 Win=130816 Len=0"
"4879","93.471405","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4880","93.471441","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=185726 Win=130816 Len=0"
"4881","93.472293","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4882","93.472331","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=187138 Win=130816 Len=0"
"4883","93.473412","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4884","93.473412","172.217.28.138","192.168.3.13","TCP","66","443  >  63048 [ACK] Seq=1 Ack=2207 Win=267776 Len=0 SLE=847 SRE=1361"
"4885","93.473467","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=188550 Win=130816 Len=0"
"4886","93.474323","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4887","93.474350","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=189962 Win=130816 Len=0"
"4888","93.475947","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4889","93.475947","13.107.246.33","192.168.3.13","TCP","66","[TCP Out-Of-Order] 443  >  63051 [SYN, ACK] Seq=0 Ack=1 Win=42300 Len=0 MSS=1360 SACK_PERM WS=512"
"4890","93.475999","192.168.3.13","13.107.246.33","TCP","66","[TCP Dup ACK 4704#1] 63051  >  443 [ACK] Seq=2122 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"4891","93.476031","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=191374 Win=130816 Len=0"
"4892","93.476909","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4893","93.476937","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=192786 Win=130816 Len=0"
"4894","93.478021","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4895","93.478021","172.217.30.4","192.168.3.13","TCP","54","443  >  62994 [ACK] Seq=194198 Ack=57608 Win=215552 Len=0"
"4896","93.478053","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=194198 Win=130816 Len=0"
"4897","93.478980","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4898","93.479019","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=195610 Win=130816 Len=0"
"4899","93.480640","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4900","93.480640","142.251.132.238","192.168.3.13","TCP","66","443  >  63047 [ACK] Seq=1 Ack=2179 Win=267776 Len=0 SLE=819 SRE=1361"
"4901","93.480693","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=197022 Win=130816 Len=0"
"4902","93.481595","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4903","93.481619","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=198434 Win=130816 Len=0"
"4904","93.485283","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4905","93.485319","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=199846 Win=130816 Len=0"
"4906","93.486181","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4907","93.486222","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=91944 Win=65280 Len=0"
"4908","93.499117","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4909","93.499192","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=93344 Win=65280 Len=0"
"4910","93.511906","192.168.3.13","172.217.29.206","TCP","1414","[TCP Retransmission] 63010  >  443 [PSH, ACK] Seq=13982 Ack=4118 Win=65280 Len=1360 [TCP PDU reassembled in 4082]"
"4911","93.515496","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4912","93.515572","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=94744 Win=65280 Len=0"
"4913","93.516888","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4914","93.516888","142.251.132.238","192.168.3.13","TCP","66","[TCP Out-Of-Order] 443  >  63045 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=256"
"4915","93.516926","192.168.3.13","142.251.132.238","TCP","66","[TCP Dup ACK 4694#1] 63045  >  443 [ACK] Seq=2211 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"4916","93.516946","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=96144 Win=65280 Len=0"
"4917","93.527669","172.217.28.138","192.168.3.13","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4918","93.528563","142.251.132.238","192.168.3.13","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4919","93.543898","192.168.3.13","118.241.130.48","BT-DHT","146","Get_peers Info_hash=1747f0ac30db47fb16bedd3a1c878811badfebd7"
"4920","93.546887","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4921","93.546970","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=97544 Win=65280 Len=0"
"4922","93.548167","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4923","93.548284","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=98944 Win=65280 Len=0"
"4924","93.575238","192.168.3.13","142.251.132.238","TCP","54","63047  >  443 [ACK] Seq=2179 Ack=1413 Win=65280 Len=0"
"4925","93.575238","192.168.3.13","172.217.28.138","TCP","54","63048  >  443 [ACK] Seq=2207 Ack=1413 Win=65280 Len=0"
"4926","93.575238","192.168.3.13","13.107.246.33","TCP","1414","[TCP Retransmission] 63051  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4927","93.575246","192.168.3.13","13.107.246.33","TCP","1414","[TCP Retransmission] 63052  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4928","93.582259","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4929","93.582344","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=100344 Win=130816 Len=0"
"4930","93.583166","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4931","93.583259","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=101744 Win=130816 Len=0"
"4932","93.591293","192.168.3.13","142.251.132.238","TCP","1414","[TCP Retransmission] 63045  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360"
"4933","93.607346","192.168.3.13","142.251.129.22","TCP","66","63072  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4934","93.619191","172.217.30.4","192.168.3.13","TLSv1.3","1466","Application Data"
"4935","93.619261","192.168.3.13","172.217.30.4","TCP","54","62994  >  443 [ACK] Seq=62221 Ack=201258 Win=130816 Len=0"
"4936","93.619895","142.251.129.10","192.168.3.13","TLSv1.3","1466","Application Data"
"4937","93.620987","142.251.129.10","192.168.3.13","TLSv1.3","1466","Application Data"
"4938","93.621022","192.168.3.13","142.251.129.10","TCP","54","63011  >  443 [ACK] Seq=3641 Ack=25583 Win=65280 Len=0"
"4939","93.621902","142.251.129.10","192.168.3.13","TLSv1.3","1466","Application Data"
"4940","93.628184","142.251.129.10","192.168.3.13","TLSv1.3","277","Application Data, Application Data, Application Data"
"4941","93.628184","13.107.246.33","192.168.3.13","TCP","54","443  >  62990 [RST] Seq=8163 Win=0 Len=0"
"4942","93.628262","192.168.3.13","142.251.129.10","TCP","54","63011  >  443 [ACK] Seq=3641 Ack=27218 Win=65280 Len=0"
"4943","93.628719","192.168.3.13","142.251.129.10","TLSv1.3","93","Application Data"
"4944","93.629501","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4945","93.629568","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=103144 Win=130816 Len=0"
"4946","93.632304","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4947","93.632304","172.217.28.138","192.168.3.13","TCP","54","[TCP Dup ACK 4884#1] 443  >  63048 [ACK] Seq=1413 Ack=2207 Win=267776 Len=0"
"4948","93.632304","142.251.132.238","192.168.3.13","TCP","54","[TCP Dup ACK 4900#1] 443  >  63047 [ACK] Seq=1413 Ack=2179 Win=267776 Len=0"
"4949","93.632383","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=104544 Win=130816 Len=0"
"4950","93.648008","157.240.226.13","192.168.3.13","TCP","54","443  >  63022 [ACK] Seq=1482902 Ack=8134 Win=123904 Len=0"
"4951","93.648091","192.168.3.13","157.240.226.13","TLSv1.3","1414","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"4952","93.668007","192.168.3.13","172.217.28.138","TCP","128","[TCP Retransmission] 63046  >  443 [PSH, ACK] Seq=2271 Ack=1478 Win=65280 Len=74"
"4953","93.673376","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4954","93.673481","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=105944 Win=130816 Len=0"
"4955","93.674249","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4956","93.674307","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=107344 Win=130816 Len=0"
"4957","93.688353","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4958","93.688468","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=108744 Win=130816 Len=0"
"4959","93.689204","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4960","93.689245","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=110144 Win=130816 Len=0"
"4961","93.722697","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"4962","93.722770","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=111544 Win=130816 Len=0"
"4963","93.725126","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data, Application Data"
"4964","93.725211","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=11766 Ack=112944 Win=130816 Len=0"
"4965","93.803388","157.240.226.13","192.168.3.13","TCP","66","[TCP Dup ACK 4950#1] 443  >  63022 [ACK] Seq=1482902 Ack=8134 Win=126464 Len=0 SLE=8841 SRE=8999"
"4966","93.805673","157.240.226.13","192.168.3.13","TCP","66","443  >  63053 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=256"
"4967","93.805783","192.168.3.13","157.240.226.13","TCP","54","63053  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4968","93.806381","192.168.3.13","157.240.226.13","TCP","1414","63053  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360 [TCP PDU reassembled in 4969]"
"4969","93.806381","192.168.3.13","157.240.226.13","TLSv1.3","634","Client Hello (SNI=static.xx.fbcdn.net)"
"4970","93.824223","192.168.3.13","142.251.128.225","TCP","926","[TCP Retransmission] 63042  >  443 [PSH, ACK] Seq=1361 Ack=1 Win=65280 Len=872 [TCP PDU reassembled in 3955]"
"4971","93.853740","200.192.100.13","192.168.3.13","TCP","66","53  >  63055 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"4972","93.853740","200.192.100.13","192.168.3.13","TCP","66","53  >  63056 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"4973","93.853853","192.168.3.13","200.192.100.13","TCP","54","63055  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4974","93.853889","192.168.3.13","200.192.100.13","TCP","54","63056  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4975","93.853984","192.168.3.13","200.192.100.13","TCP","56","63056  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4976]"
"4976","93.854045","192.168.3.13","200.192.100.13","DNS","86","Standard query 0x1363 HTTPS lh3.google.com"
